Variables ->,DIFFREALGDP_obs,DIFFREALEC_obs,DIFFREALEIK_obs,DIFFREALECD_obs,DIFFREALECH_obs,DIFFREALW_obs,INFCNA_obs,INFCOR_obs,INFK_obs,R_obs,RT2_obs,unemp_obs,AH_obs
2000Q4,0.38881531469122166,0.5445653500854348,0.22885438578868422,0.17814974948780704,0.09462238692803643,-0.036683164733975815,0.5941468543318185,0.5585671138754036,0.09383818642929193,1.7111892383794736,1.446585456787647,-313.9637307175984,4.830812724350508
2001Q1,-0.5278752928260138,-0.15115937350980696,-1.0311305738946666,1.1278848560331696,0.45369013671518416,1.4486356797540525,0.7702207112543527,0.7163929425659047,-0.10495804977907114,1.5132463991840381,1.1879419268056748,-305.8906376088362,4.636110868256349
2001Q2,0.4300470036618126,-0.10095520824004156,-2.2084093762254433,-0.5792775697674111,1.5929551819181413,-0.26286689770054283,0.5022728711177944,0.449295978041051,-0.3586112796900074,1.2192289047976628,1.1092664340544491,-302.1868153758215,3.503344097323957
2001Q3,-0.5868388800145741,-0.10688978913804398,-1.2928218324468088,0.6596810268890088,0.7085017011817278,-0.37766418291841086,0.08684037801842254,0.33303460079092245,-0.3004829322226022,1.0324675742310816,0.9924658344779747,-292.97934441595424,2.151430742711735
2001Q4,0.09619928819027579,0.2806509903491081,-3.0045231446408303,7.535902275701499,-0.5244922150070462,0.550559888418656,0.07881711349601495,0.5597941526790926,-0.12446951861215055,0.7126776276979019,0.821644514424934,-280.2703793992716,0.8546096711381956
2002Q1,0.6619436470197041,0.12688671786799038,-2.5032330024542757,-1.5538936211469703,3.380300220506789,0.03556874437961849,0.2410390521765764,0.3878027529134187,-0.5028824683671203,0.6317274200757133,0.9227307064785858,-276.93563291811574,-0.09834573182727624
2002Q2,0.44722283705261967,0.1942716353144605,-1.196681081121393,0.1821265717941687,2.6381602875007726,0.4894130271232293,0.7806717525732898,0.6326735511670993,-0.11942018929575421,0.6543285540864119,0.9467912428748523,-274.88367150756903,-0.0126240808849154
2002Q3,0.2494478929817372,0.052497292994849454,-0.37626848678613123,2.526283264129719,0.5158545344417915,-0.03415004197934829,0.5586410605926148,0.6184762760120919,-0.10975415053091991,0.6701556309826813,0.719114549286233,-276.8947194248435,-0.49258740603974616
2002Q4,-0.025291198237722967,0.4762158714991286,-1.3921619017597107,-1.332772895239497,2.040956450410848,-0.41513143736437974,0.5095776237784165,0.4435989269508448,-0.27123164505015734,0.6144457329378032,0.6533842056700487,-274.89773345405337,-0.45302424605839775
2003Q1,0.38389901044753516,0.2532819161121146,0.46833657946551965,-0.3069797911027765,2.119421699416419,0.05469097894746683,0.8063097884863936,0.3989830653217105,-0.8921471902648255,0.5842697557670157,0.6114979065040751,-275.2182514589529,-1.0694657341133507
2003Q2,0.7478587213902845,0.3596952451579266,2.7148957207117346,4.054713833542559,1.9103466560780036,1.343017290489938,0.1462921484446394,0.47124994742182974,-0.6877148960325938,0.6012555939308042,0.5743920422032212,-271.11068020637754,-1.4888020821400616
2003Q3,1.5231901038238254,0.6674334355402861,2.09397492897611,3.9599481313650835,5.939060455701424,0.8526701503328129,0.703853877690297,0.5514280190957883,-0.6061621841690352,0.561548339164442,0.6566526861722559,-271.46395489141537,-1.4347350046734597
2003Q4,1.0352757664617862,0.3124349362056317,1.2584542296924661,1.079873056019859,3.3351165804929623,0.7668758994339955,0.5388751559453899,0.543489298286999,-0.5045414033440014,0.5740013028206806,0.7204507214025897,-276.84654023138467,-1.0604517035519123
2004Q1,0.45388499201332533,0.5569161164576875,-0.9756532973201446,1.3941254032369885,1.593540747301997,-0.9535321326204269,0.8174310669151542,0.6467117734808744,0.33023103108601476,0.5929137338043158,0.6961306993349352,-279.53946100210584,-0.7055950068152406
2004Q2,0.6684020327661147,0.3494682339992834,2.498059344210846,-0.062193056842098526,3.5942130699936534,1.0552527540538366,0.7209311245331183,0.6692591124739898,0.335139848914135,0.6116388659234424,0.9029707904303357,-281.7019446822516,-0.6818294895980515
2004Q3,0.8481601209314495,0.7307162501406294,2.855997967726585,2.2415859131149998,1.219124909793993,1.1830743962931682,0.5417913464821387,0.4581831674668674,-0.34562812700255113,0.7340320057520338,0.9471248452531272,-285.12648441311643,-0.19232977182239708
2004Q4,0.9266569274050881,0.7839867045694271,2.080338407252611,1.582471207198481,1.9128654185449598,-0.39539374606808164,0.9039162605933271,0.6427230372285474,0.5603560840697626,0.8793661318627091,1.0275297674952952,-285.5390683254603,0.2869349707702362
2005Q1,1.0224159307035154,0.4289471303081023,1.4986446841911223,0.2006478910773244,2.909076402878509,-0.21463959187134152,0.6331852951931135,0.8123553083410866,0.20814939341010685,1.02520493039045,1.2011503238859986,-288.44443070416827,0.49701989103425603
2005Q2,0.41805994149583303,0.662157384828102,1.6707188455585786,2.3677767490580104,2.4367413459759133,-0.052565807009915255,0.6844631210818515,0.5983804781396322,0.28416906407187986,1.1591512173223086,1.26791087559117,-292.71872368444724,0.9397803343571987
2005Q3,0.7148025290804643,0.46089714253961134,2.1391113180237324,1.6943767593683354,1.7275140504674686,0.3996447562626868,1.1289790753094942,0.494080918780958,-0.2990014511280186,1.3035693072231798,1.3617454413293744,-295.80112077883,1.1281293568442763
2005Q4,0.49531358099725187,0.43481978731412185,0.8537949871079227,-3.268737828159638,0.4696241000418873,-0.23911385128732654,0.850290001086554,0.7723386604101121,0.19386188800507576,1.4485299338184863,1.480123965998112,-296.23850636753554,1.7058505224341047
2006Q1,1.2849021684699946,0.4805607067164984,3.390880938418988,3.680330349744189,-0.24943550991127283,1.1584212329537054,0.5765930019680557,0.6843661452053253,0.004750716976202607,1.5825033956082935,1.5554410014314992,-301.4904332473826,2.7242949612787726
2006Q2,0.2138983845313117,0.4112074526970644,1.834803031483387,-0.15940070056391642,-4.416985307957206,-0.6830319647104302,0.933076131741172,0.9011561327841082,-0.04047091755745458,1.7096514806066425,1.669287886418216,-304.0667142280808,2.8937609125236463
2006Q3,0.1121198002601711,0.3499392036260178,1.808725675642108,1.2345585673519146,-4.958440026348161,-0.3999520908424089,0.777476263639518,0.6455862675459988,-0.021587327625672226,1.8094379413273352,1.6701962883831136,-304.5068418645413,3.216386312336983
2006Q4,0.8246246856111689,0.7036505855435866,1.1696713406212704,1.2255945442859884,-4.009077210464787,1.2255624476862423,-0.10268789554607038,0.5388023014844514,-0.2169901510751942,1.8251895459372331,1.638848193891541,-309.3566241652374,3.6327874610607935
2007Q1,0.27554936139470976,0.3522599060317615,1.9074780027591156,1.1726413811137648,-3.840666039737566,1.3417182343558818,0.9735301582522744,0.7966792165478971,-0.10004722394620941,1.843300282336255,1.6625154957113715,-308.29636921465715,3.5299752140490526
2007Q2,0.5910991707503599,0.005408322279962574,2.323578259094406,0.8916558978935036,-3.2388660480095615,-0.7315678031227566,0.9103573655541217,0.5252823703237972,-0.059244631296466566,1.857175356011259,1.6884819968479714,-308.72130276346866,3.9085526180482333
2007Q3,0.5612989192521932,0.4482072291169436,1.6909385349091544,1.073471109397248,-5.777667730326802,-0.05306935759480613,0.6301215454393707,0.6001657873787555,-0.27338455729433736,1.8289476484405367,1.5989180278920003,-305.4995000010942,3.589255310471451
2007Q4,0.6185828824915893,0.21759263811494317,1.6709894635366354,0.6110287948812935,-7.88841573977828,0.8331615395975525,1.0794160622547322,0.7995848622797289,-0.005402049301542811,1.7016903228413813,1.3909522968542989,-303.08459278516085,3.262632892697326
2008Q1,-0.4303493295581926,0.18286454647394834,0.5404246015839012,-3.412608043322409,-7.495415106847971,0.6128714271979662,0.8793011717643651,0.6388065304331987,0.1308114134031516,1.3898257500371605,1.0455190193420054,-299.3887946222956,2.8694905859573794
2008Q2,0.5956089665897125,0.2828445038159167,0.3500961866727337,-0.834185686671471,-3.844330635393149,-0.27782284507349253,1.039678157811625,0.5299252923682615,-0.24552164694471051,1.133863906047381,1.1601000231209055,-293.30239671726457,2.2349522896662144
2008Q3,-0.5204994622596497,-0.5342831495229212,-1.732503816558681,-3.5468142834187266,-4.422730501890231,0.3342628889214317,1.1333024974026848,0.6197715288933794,0.08320753261934488,1.1118532797223857,1.1583464023218901,-281.86929139322456,1.0702558414680041
2008Q4,-2.2034469873231792,-0.21423391671683345,-5.847587853281109,-7.757297887840256,-9.466845762198313,1.1173698257628184,-1.536743320921035,0.03160893217418559,-0.31488427011642944,0.7687574669126169,0.8882424766262365,-268.69689954321234,-1.578686976966992
2009Q1,-1.128178244826961,-0.4286308140237953,-7.6794532125059,0.06720412667823594,-9.439763050160254,-2.593109298474297,-0.6037044382468106,0.10889531929404517,-0.14153779152782436,0.7017691860409342,0.825848505377114,-250.4321169826616,-4.364626179381936
2009Q2,-0.1627904418293461,-0.5789507209230942,-2.934757986301242,-0.8370484652219599,-5.603422093396718,2.8316833027393953,0.4714868823698673,0.5002445123006796,0.13070223044498397,0.714300890878073,0.8660977620130115,-238.91191615241016,-6.914347874995297
