date,unrate,infl4q,credit_gr16q,bond_spread,term_spread,du_h4,du_h12
2017Q1,4.566666666666666,2.015677544595985,0.21402830755084518,2.216666666666667,1.7433333333333332,-0.5333333333333332,-0.733333333333333
2017Q2,4.366666666666667,1.5841475130139882,0.3119909128045109,2.233333333333334,1.313333333333333,-0.43333333333333357,8.633333333333333
2017Q3,4.333333333333333,1.592400493749084,0.3119909128045109,2.0899999999999994,1.0900000000000003,-0.566666666666666,4.466666666666666
2017Q4,4.166666666666667,1.7323144250149671,0.42596050126307916,1.9,1.1666666666666663,-0.3333333333333335,2.5999999999999996
2018Q1,4.033333333333333,1.8473723970105271,0.2958614411750754,1.71,1.3133333333333332,-0.16666666666666652,2.2
2018Q2,3.9333333333333336,2.1699983088916146,0.44307034324064687,1.8566666666666665,1.1833333333333333,-0.30000000000000027,2.0
2018Q3,3.766666666666667,2.152661489702168,0.49441294941141517,1.8866666666666663,1.003333333333334,-0.16666666666666696,1.2999999999999994
2018Q4,3.8333333333333335,1.934307701423714,0.4611461447687858,2.1066666666666665,0.813333333333333,-0.2333333333333334,0.3333333333333335
2019Q1,3.8666666666666667,1.4408793869816865,0.5614502809513836,2.3166666666666664,0.25,-0.033333333333333215,0.0
2019Q2,3.6333333333333333,1.4749908246432553,0.49376193543540753,2.263333333333333,-0.06333333333333302,9.366666666666667,0.0
2019Q3,3.6,1.3797832319430385,0.4436527863349,2.2233333333333336,-0.3933333333333333,5.199999999999999,-0.06666666666666687
2019Q4,3.6,1.3938249494755397,0.39552571865215536,2.12,0.1499999999999999,3.1666666666666665,-0.03333333333333366
2020Q1,3.8333333333333335,1.5376086636018589,0.7813135876026133,2.5133333333333336,0.1166666666666667,2.4,-0.30000000000000027
2020Q2,13.0,0.569153865802383,1.5784648755666049,3.22,0.6266666666666667,-7.066666666666666,-9.466666666666667
2020Q3,8.799999999999999,1.1126679464757052,1.601181033596331,2.663333333333333,0.5566666666666666,-3.7333333333333325,-5.166666666666666
2020Q4,6.766666666666667,1.228618348693786,1.8820138167114964,2.436666666666667,0.7733333333333333,-2.5999999999999996,-2.9666666666666663
2021Q1,6.233333333333333,2.0116469740089618,1.8784471643653318,2.1500000000000004,1.2366666666666666,-2.3666666666666667,-2.4
2021Q2,5.933333333333334,3.928541962472152,1.4579542605271707,1.9599999999999997,1.5233333333333334,-2.3000000000000003,-1.9666666666666672
2021Q3,5.066666666666666,4.494834802058141,1.1793136051542612,1.9133333333333333,1.2333333333333334,-1.5333333333333332,-0.8999999999999995
2021Q4,4.166666666666667,5.64124341268398,0.8621544017792351,1.7733333333333332,1.4566666666666668,-0.6000000000000005,-0.0333333333333341
2022Q1,3.8666666666666667,6.374821296133771,0.803927790863286,2.006666666666667,1.8200000000000003,-0.3333333333333335,0.26666666666666705
2022Q2,3.6333333333333333,6.680388023713024,0.499211434293937,2.086666666666667,2.1599999999999997,-0.10000000000000009,0.5666666666666669
2022Q3,3.533333333333333,6.471823590071063,0.2920214903188952,2.2433333333333336,0.916666666666667,0.10000000000000009,0.7999999999999998
2022Q4,3.5666666666666664,5.828814520774838,0.03261579066662373,2.1433333333333335,0.1766666666666672,0.23333333333333384,0.8833333333333337
2023Q1,3.533333333333333,4.918907029171296,-0.22966040772878835,1.953333333333334,-0.8700000000000001,0.30000000000000027,0.7999999999999998
2023Q2,3.533333333333333,3.843338139090345,-0.543678757343489,2.0900000000000003,-1.396666666666666,0.4333333333333331,0.7333333333333334
2023Q3,3.6333333333333333,3.372525673378785,-0.8278902196124387,1.8233333333333341,-1.1100000000000012,0.5333333333333337,0.46666666666666634
2023Q4,3.8000000000000003,2.8117831488256715,-0.9667871331906213,1.7466666666666661,-0.8899999999999997,0.3333333333333326,
2024Q1,3.8333333333333335,2.739527417617241,-1.6391172123220812,1.5733333333333333,-1.17,0.30000000000000027,
2024Q2,3.9666666666666663,2.643291943842762,-2.706222555842393,1.4799999999999995,-0.8866666666666667,0.23333333333333384,
2024Q3,4.166666666666667,2.393467413046725,-2.9810736503988293,1.6733333333333333,-1.316666666666666,0.16666666666666607,
2024Q4,4.133333333333333,2.564753364661719,-3.5283499596835006,1.453333333333334,-0.36666666666666625,0.3166666666666673,
2025Q1,4.133333333333334,2.5266225371614994,-3.7324075340615055,1.5233333333333334,0.12333333333333307,0.1999999999999993,
2025Q2,4.2,2.413723033037728,-3.5325634337352336,1.8466666666666667,0.03000000000000025,0.06666666666666643,
2025Q3,4.333333333333333,2.6774696817956594,-3.3249455534024213,1.7199999999999998,-0.03666666666666618,-0.2333333333333334,
2025Q4,4.45,2.7651361229820033,-3.17515574518969,1.7366666666666664,0.20000000000000018,,
2026Q1,4.333333333333333,3.050439848327898,,1.7133333333333338,0.5566666666666662,,
2026Q2,4.266666666666667,3.803373133542288,,1.62,0.7899999999999996,,
2026Q3,4.1,3.372634948889837,,1.5900000000000007,0.9699999999999998,,
